date,cash,portfolio_value
2017-05-24,632757.4154064999,967857.4154064999
2017-05-25,836740.8627714998,968940.8627714998
2017-05-26,896148.6704964997,967748.6704964997
2017-05-29,896148.6704964997,966748.6704964997
2017-05-30,813019.9748464997,966619.9748464997
2017-05-31,744614.0722814997,965414.0722814997
2017-06-01,664890.6485014998,968190.6485014998
2017-06-02,734382.8067814998,966882.8067814998
2017-06-05,734382.8067814998,963482.8067814998
2017-06-06,734382.8067814998,960282.8067814998
2017-06-07,815656.6815514998,964956.6815514998
2017-06-08,885448.3749964997,966848.3749964997
2017-06-09,791302.6232964997,970702.6232964997
2017-06-12,791302.6232964997,969402.6232964997
2017-06-13,874773.0892764997,968673.0892764997
2017-06-14,874773.0892764997,968573.0892764997
2017-06-15,874773.0892764997,968573.0892764997
2017-06-16,874773.0892764997,968673.0892764997
2017-06-19,968427.7508664997,968427.7508664997
2017-06-20,968427.7508664997,968427.7508664997
2017-06-21,968427.7508664997,968427.7508664997
2017-06-22,968427.7508664997,968427.7508664997
2017-06-23,968427.7508664997,968427.7508664997
2017-06-26,968427.7508664997,968427.7508664997
2017-06-27,913342.4706164998,966942.4706164998
2017-06-28,913342.4706164998,963342.4706164998
2017-06-29,786491.6360414998,967491.6360414998
2017-06-30,786491.6360414998,967491.6360414998
2017-07-03,786491.6360414998,968291.6360414998
2017-07-04,786491.6360414998,967591.6360414998
2017-07-05,786491.6360414998,968791.6360414998
2017-07-06,571959.5082314998,970659.5082314998
2017-07-07,754476.2687714999,969076.2687714999
2017-07-10,657826.6406964998,973226.6406964998
2017-07-11,522817.62655649986,982017.6265564999
2017-07-12,453310.01838649984,973910.0183864998
2017-07-13,384303.18549149984,979103.1854914998
2017-07-14,445485.9374594999,976685.9374594999
2017-07-18,445485.9374594999,973585.9374594999
2017-07-19,541037.6550944999,973337.6550944999
2017-07-20,541037.6550944999,975397.6550944999
2017-07-21,679223.2112144999,975163.2112144999
2017-07-24,820204.4288744999,975464.4288744999
2017-07-25,806942.4717244998,975942.4717244998
2017-07-26,781761.4430294998,976361.4430294998
2017-07-27,781761.4430294998,980561.4430294998
2017-07-28,781761.4430294998,971561.4430294998
2017-07-31,731483.6054194998,957383.6054194998
2017-08-01,902717.8747444998,952117.8747444998
2017-08-02,902717.8747444998,953717.8747444998
2017-08-03,902717.8747444998,953917.8747444998
2017-08-04,811075.9994194998,964675.9994194998
2017-08-07,811075.9994194998,965175.9994194998
2017-08-08,860000.0763694998,988700.0763694998
2017-08-09,860000.0763694998,984500.0763694998
2017-08-10,860000.0763694998,968900.0763694998
2017-08-14,857767.9103244997,964267.9103244997
2017-08-15,857767.9103244997,963667.9103244997
2017-08-16,857767.9103244997,966867.9103244997
2017-08-17,857767.9103244997,969267.9103244997
2017-08-18,857767.9103244997,967067.9103244997
2017-08-21,857767.9103244997,968467.9103244997
2017-08-22,969095.1466494997,969095.1466494997
2017-08-23,969095.1466494997,969095.1466494997
2017-08-24,969095.1466494997,969095.1466494997
2017-08-25,969095.1466494997,969095.1466494997
2017-08-28,969095.1466494997,969095.1466494997
2017-08-29,969095.1466494997,969095.1466494997
2017-08-30,919618.5494794997,959518.5494794997
2017-08-31,960255.4868644997,960255.4868644997
2017-09-01,960255.4868644997,960255.4868644997
2017-09-04,960255.4868644997,960255.4868644997
2017-09-05,960255.4868644997,960255.4868644997
2017-09-06,960255.4868644997,960255.4868644997
2017-09-07,960255.4868644997,960255.4868644997
2017-09-08,960255.4868644997,960255.4868644997
2017-09-11,960255.4868644997,960255.4868644997
2017-09-12,960255.4868644997,960255.4868644997
2017-09-13,960255.4868644997,960255.4868644997
2017-09-14,960255.4868644997,960255.4868644997
2017-09-15,960255.4868644997,960255.4868644997
2017-09-19,960255.4868644997,960255.4868644997
2017-09-20,960255.4868644997,960255.4868644997
2017-09-21,815831.8975544998,953831.8975544998
2017-09-22,815831.8975544998,955231.8975544998
2017-09-25,815831.8975544998,960631.8975544998
2017-09-26,815831.8975544998,956231.8975544998
2017-09-27,815831.8975544998,948231.8975544998
2017-09-28,948026.7503744998,948026.7503744998
2017-09-29,948026.7503744998,948026.7503744998
2017-10-02,948026.7503744998,948026.7503744998
2017-10-03,948026.7503744998,948026.7503744998
2017-10-04,948026.7503744998,948026.7503744998
2017-10-05,948026.7503744998,948026.7503744998
2017-10-06,948026.7503744998,948026.7503744998
2017-10-10,948026.7503744998,948026.7503744998
2017-10-11,948026.7503744998,948026.7503744998
2017-10-12,948026.7503744998,948026.7503744998
2017-10-13,948026.7503744998,948026.7503744998
2017-10-16,948026.7503744998,948026.7503744998
2017-10-17,948026.7503744998,948026.7503744998
2017-10-18,948026.7503744998,948026.7503744998
2017-10-19,948026.7503744998,948026.7503744998
2017-10-20,948026.7503744998,948026.7503744998
2017-10-23,948026.7503744998,948026.7503744998
2017-10-24,948026.7503744998,948026.7503744998
2017-10-25,948026.7503744998,948026.7503744998
2017-10-26,948026.7503744998,948026.7503744998
2017-10-27,948026.7503744998,948026.7503744998
2017-10-30,948026.7503744998,948026.7503744998
2017-10-31,948026.7503744998,948026.7503744998
2017-11-01,948026.7503744998,948026.7503744998
2017-11-02,948026.7503744998,948026.7503744998
2017-11-06,948026.7503744998,948026.7503744998
2017-11-07,948026.7503744998,948026.7503744998
2017-11-08,875614.6456094999,947914.6456094999
2017-11-09,875614.6456094999,945714.6456094999
2017-11-10,875614.6456094999,942614.6456094999
2017-11-13,875614.6456094999,941214.6456094999
2017-11-14,940813.4665244999,940813.4665244999
2017-11-15,940813.4665244999,940813.4665244999
2017-11-16,940813.4665244999,940813.4665244999
2017-11-17,940813.4665244999,940813.4665244999
2017-11-20,940813.4665244999,940813.4665244999
2017-11-21,940813.4665244999,940813.4665244999
2017-11-22,855281.0495544999,938981.0495544999
2017-11-24,855281.0495544999,938481.0495544999
2017-11-27,855281.0495544999,937581.0495544999
2017-11-28,855281.0495544999,937181.0495544999
2017-11-29,855281.0495544999,937881.0495544999
2017-11-30,855281.0495544999,938881.0495544999
2017-12-01,855281.0495544999,938481.0495544999
2017-12-04,855281.0495544999,939281.0495544999
2017-12-05,855281.0495544999,939181.0495544999
2017-12-06,855281.0495544999,939181.0495544999
2017-12-07,855281.0495544999,940181.0495544999
2017-12-08,855281.0495544999,939981.0495544999
2017-12-11,855281.0495544999,939981.0495544999
2017-12-12,855281.0495544999,939681.0495544999
2017-12-13,855281.0495544999,938381.0495544999
2017-12-14,855281.0495544999,938081.0495544999
2017-12-15,855281.0495544999,937281.0495544999
2017-12-18,855281.0495544999,938081.0495544999
2017-12-19,855281.0495544999,937681.0495544999
2017-12-20,855281.0495544999,939581.0495544999
2017-12-21,855281.0495544999,939881.0495544999
2017-12-22,855281.0495544999,939981.0495544999
2017-12-25,855281.0495544999,938681.0495544999
2017-12-26,855281.0495544999,937181.0495544999
2017-12-27,855281.0495544999,938281.0495544999
2017-12-28,855281.0495544999,937581.0495544999
2017-12-29,801397.6299645,936197.6299645
2018-01-04,884069.3355045,936269.3355045
2018-01-05,884069.3355045,935969.3355045
2018-01-09,884069.3355045,938569.3355045
2018-01-10,884069.3355045,938569.3355045
2018-01-11,884069.3355045,940069.3355045
2018-01-12,939383.4959745,939383.4959745
2018-01-15,939383.4959745,939383.4959745
2018-01-16,939383.4959745,939383.4959745
2018-01-17,939383.4959745,939383.4959745
2018-01-18,939383.4959745,939383.4959745
2018-01-19,939383.4959745,939383.4959745
2018-01-22,939383.4959745,939383.4959745
2018-01-23,939383.4959745,939383.4959745
2018-01-24,939383.4959745,939383.4959745
2018-01-25,939383.4959745,939383.4959745
2018-01-26,939383.4959745,939383.4959745
2018-01-29,939383.4959745,939383.4959745
2018-01-30,939383.4959745,939383.4959745
2018-01-31,939383.4959745,939383.4959745
2018-02-01,939383.4959745,939383.4959745
2018-02-02,939383.4959745,939383.4959745
2018-02-05,851247.0475745,936647.0475745
2018-02-06,851247.0475745,925747.0475745
2018-02-07,930124.6410245,930124.6410245
2018-02-08,930124.6410245,930124.6410245
2018-02-09,930124.6410245,930124.6410245
2018-02-13,930124.6410245,930124.6410245
2018-02-14,930124.6410245,930124.6410245
2018-02-15,930124.6410245,930124.6410245
2018-02-16,930124.6410245,930124.6410245
2018-02-19,930124.6410245,930124.6410245
2018-02-20,930124.6410245,930124.6410245
2018-02-21,930124.6410245,930124.6410245
2018-02-22,930124.6410245,930124.6410245
2018-02-23,930124.6410245,930124.6410245
2018-02-26,930124.6410245,930124.6410245
2018-02-27,930124.6410245,930124.6410245
2018-02-28,930124.6410245,930124.6410245
2018-03-01,930124.6410245,930124.6410245
2018-03-02,930124.6410245,930124.6410245
2018-03-05,930124.6410245,930124.6410245
2018-03-06,930124.6410245,930124.6410245
2018-03-07,930124.6410245,930124.6410245
2018-03-08,930124.6410245,930124.6410245
2018-03-09,930124.6410245,930124.6410245
2018-03-12,930124.6410245,930124.6410245
2018-03-13,930124.6410245,930124.6410245
2018-03-14,844191.6038345001,931591.6038345001
2018-03-15,752349.4183995001,941049.4183995001
2018-03-16,752349.4183995001,944549.4183995001
2018-03-19,752349.4183995001,934849.4183995001
2018-03-20,752349.4183995001,944149.4183995001
2018-03-22,667217.6216495001,945817.6216495001
2018-03-23,744397.8491645001,937197.8491645001
2018-03-26,818682.5700845001,930282.5700845001
2018-03-27,818682.5700845001,926982.5700845001
2018-03-28,818682.5700845001,931382.5700845001
2018-03-29,818682.5700845001,940782.5700845001
2018-03-30,818682.5700845001,932882.5700845001
2018-04-02,818682.5700845001,929682.5700845001
2018-04-03,928312.4404745002,928312.4404745002
2018-04-04,928312.4404745002,928312.4404745002
2018-04-05,847387.1560345002,926087.1560345002
2018-04-06,847387.1560345002,923187.1560345002
2018-04-09,847387.1560345002,920887.1560345002
2018-04-10,922270.9472845002,922270.9472845002
2018-04-11,922270.9472845002,922270.9472845002
2018-04-12,922270.9472845002,922270.9472845002
2018-04-13,922270.9472845002,922270.9472845002
2018-04-16,922270.9472845002,922270.9472845002
2018-04-17,922270.9472845002,922270.9472845002
2018-04-18,922270.9472845002,922270.9472845002
2018-04-19,922270.9472845002,922270.9472845002
2018-04-20,922270.9472845002,922270.9472845002
2018-04-23,922270.9472845002,922270.9472845002
2018-04-24,922270.9472845002,922270.9472845002
2018-04-25,922270.9472845002,922270.9472845002
2018-04-26,922270.9472845002,922270.9472845002
2018-04-27,922270.9472845002,922270.9472845002
2018-05-01,800081.7801845003,926981.7801845003
2018-05-02,800081.7801845003,930081.7801845003
2018-05-07,800081.7801845003,936481.7801845003
2018-05-08,800081.7801845003,933081.7801845003
2018-05-09,800081.7801845003,927081.7801845003
2018-05-10,708139.4396945003,925339.4396945003
2018-05-11,708139.4396945003,925039.4396945003
2018-05-14,708139.4396945003,922539.4396945003
2018-05-15,618400.5104145003,910900.5104145003
2018-05-16,754281.0003795002,913881.0003795002
2018-05-17,754281.0003795002,919081.0003795002
2018-05-18,754281.0003795002,919781.0003795002
2018-05-21,677842.6624035002,919802.6624035002
2018-05-22,677842.6624035002,917882.6624035002
2018-05-23,714212.9725335002,916502.9725335002
2018-05-24,714212.9725335002,914822.9725335002
2018-05-25,714212.9725335002,913872.9725335002
2018-05-28,625575.7488585002,911025.7488585002
2018-05-29,694698.4804350002,914598.4804350002
2018-05-30,694698.4804350002,905798.4804350002
2018-05-31,694698.4804350002,904898.4804350002
2018-06-01,817707.5881950002,909207.5881950002
2018-06-04,817707.5881950002,924207.5881950002
2018-06-05,932030.1761700002,932030.1761700002
2018-06-06,932030.1761700002,932030.1761700002
2018-06-07,932030.1761700002,932030.1761700002
2018-06-08,932030.1761700002,932030.1761700002
2018-06-11,932030.1761700002,932030.1761700002
2018-06-12,932030.1761700002,932030.1761700002
2018-06-13,876644.4307550002,932344.4307550002
2018-06-14,824764.1122650002,929564.1122650002
2018-06-15,824764.1122650002,928864.1122650002
2018-06-18,756558.5198100002,926558.5198100002
2018-06-19,805782.1319250002,936282.1319250002
2018-06-20,740681.3461750002,923681.3461750002
2018-06-21,793599.2253250002,918199.2253250002
2018-06-22,844520.2033750003,917220.2033750003
2018-06-25,844520.2033750003,920020.2033750003
2018-06-26,844520.2033750003,915420.2033750003
2018-06-27,900333.5891200003,900333.5891200003
2018-06-28,900333.5891200003,900333.5891200003
2018-06-29,900333.5891200003,900333.5891200003
2018-07-02,900333.5891200003,900333.5891200003
2018-07-03,900333.5891200003,900333.5891200003
2018-07-04,900333.5891200003,900333.5891200003
2018-07-05,900333.5891200003,900333.5891200003
2018-07-06,900333.5891200003,900333.5891200003
2018-07-09,900333.5891200003,900333.5891200003
2018-07-10,900333.5891200003,900333.5891200003
2018-07-11,900333.5891200003,900333.5891200003
2018-07-12,900333.5891200003,900333.5891200003
2018-07-13,900333.5891200003,900333.5891200003
2018-07-17,900333.5891200003,900333.5891200003
2018-07-18,900333.5891200003,900333.5891200003
2018-07-19,900333.5891200003,900333.5891200003
2018-07-20,818807.3743500003,900707.3743500003
2018-07-23,767527.9861900003,900627.9861900003
2018-07-24,767527.9861900003,902627.9861900003
2018-07-25,767527.9861900003,905727.9861900003
2018-07-26,618697.5744600004,906897.5744600004
2018-07-27,618697.5744600004,909597.5744600004
2018-07-30,550191.5168400004,910591.5168400004
2018-07-31,521750.96481350047,915900.9648135004
2018-08-01,521750.96481350047,917760.9648135004
2018-08-02,434225.4622490005,911345.4622490006
2018-08-03,515299.64690900047,909289.6469090005
2018-08-06,583194.2843090005,907874.2843090005
2018-08-07,583194.2843090005,913454.2843090005
2018-08-08,583194.2843090005,911944.2843090005
2018-08-09,662670.9480890004,900640.9480890004
2018-08-10,835333.0017005005,902133.0017005005
2018-08-13,835333.0017005005,900133.0017005005
2018-08-14,900831.3577805005,900831.3577805005
2018-08-15,900831.3577805005,900831.3577805005
2018-08-16,900831.3577805005,900831.3577805005
2018-08-17,900831.3577805005,900831.3577805005
2018-08-20,900831.3577805005,900831.3577805005
2018-08-21,900831.3577805005,900831.3577805005
2018-08-22,900831.3577805005,900831.3577805005
2018-08-23,900831.3577805005,900831.3577805005
2018-08-24,900831.3577805005,900831.3577805005
2018-08-27,900831.3577805005,900831.3577805005
2018-08-28,900831.3577805005,900831.3577805005
2018-08-29,834729.0214805006,900929.0214805006
2018-08-30,834729.0214805006,900729.0214805006
2018-08-31,754604.9774805006,899244.9774805006
2018-09-03,754604.9774805006,899034.9774805006
2018-09-04,653949.1472055006,895739.1472055006
2018-09-05,653949.1472055006,891959.1472055006
2018-09-06,621398.7543305006,890658.7543305006
2018-09-07,693766.4501945006,882766.4501945006
2018-09-10,882473.6041445006,882473.6041445006
2018-09-11,882473.6041445006,882473.6041445006
2018-09-12,882473.6041445006,882473.6041445006
2018-09-13,882473.6041445006,882473.6041445006
2018-09-14,882473.6041445006,882473.6041445006
2018-09-18,882473.6041445006,882473.6041445006
2018-09-19,882473.6041445006,882473.6041445006
2018-09-20,882473.6041445006,882473.6041445006
2018-09-21,882473.6041445006,882473.6041445006
2018-09-25,882473.6041445006,882473.6041445006
2018-09-26,882473.6041445006,882473.6041445006
2018-09-27,882473.6041445006,882473.6041445006
2018-09-28,882473.6041445006,882473.6041445006
2018-10-01,882473.6041445006,882473.6041445006
2018-10-02,882473.6041445006,882473.6041445006
2018-10-03,882473.6041445006,882473.6041445006
2018-10-04,882473.6041445006,882473.6041445006
2018-10-05,882473.6041445006,882473.6041445006
2018-10-09,882473.6041445006,882473.6041445006
2018-10-10,882473.6041445006,882473.6041445006
2018-10-11,769098.0818845006,897598.0818845006
2018-10-12,769098.0818845006,927598.0818845006
2018-10-15,769098.0818845006,949998.0818845006
2018-10-16,769098.0818845006,950698.0818845006
2018-10-17,769098.0818845006,949098.0818845006
2018-10-18,769098.0818845006,940498.0818845006
2018-10-19,933842.4226345005,933842.4226345005
2018-10-22,933842.4226345005,933842.4226345005
2018-10-23,933842.4226345005,933842.4226345005
2018-10-24,933842.4226345005,933842.4226345005
2018-10-25,933842.4226345005,933842.4226345005
2018-10-26,933842.4226345005,933842.4226345005
2018-10-29,933842.4226345005,933842.4226345005
2018-10-30,933842.4226345005,933842.4226345005
2018-10-31,933842.4226345005,933842.4226345005
2018-11-01,933842.4226345005,933842.4226345005
2018-11-02,933842.4226345005,933842.4226345005
2018-11-05,933842.4226345005,933842.4226345005
2018-11-06,933842.4226345005,933842.4226345005
2018-11-07,933842.4226345005,933842.4226345005
2018-11-08,933842.4226345005,933842.4226345005
2018-11-09,933842.4226345005,933842.4226345005
2018-11-12,873749.3896345005,933549.3896345005
2018-11-13,873749.3896345005,932749.3896345005
2018-11-14,873749.3896345005,936749.3896345005
2018-11-15,802539.1455295004,940639.1455295004
2018-11-16,802539.1455295004,939239.1455295004
2018-11-19,802539.1455295004,939539.1455295004
2018-11-20,802539.1455295004,943339.1455295004
2018-11-21,802539.1455295004,943039.1455295004
2018-11-22,802539.1455295004,945239.1455295004
2018-11-26,879120.3027145005,945520.3027145005
2018-11-27,879120.3027145005,946520.3027145005
2018-11-28,879120.3027145005,947320.3027145005
2018-11-29,879120.3027145005,948020.3027145005
2018-11-30,879120.3027145005,948020.3027145005
2018-12-03,879120.3027145005,948420.3027145005
2018-12-04,879120.3027145005,945420.3027145005
2018-12-05,879120.3027145005,946620.3027145005
2018-12-06,879120.3027145005,946620.3027145005
2018-12-07,879120.3027145005,948420.3027145005
2018-12-10,879120.3027145005,947920.3027145005
2018-12-11,879120.3027145005,947620.3027145005
2018-12-12,879120.3027145005,953020.3027145005
2018-12-13,879120.3027145005,952620.3027145005
2018-12-14,879120.3027145005,953220.3027145005
2018-12-17,879120.3027145005,955420.3027145005
2018-12-18,879120.3027145005,952420.3027145005
2018-12-19,879120.3027145005,950720.3027145005
2018-12-20,949910.4467095005,949910.4467095005
2018-12-21,949910.4467095005,949910.4467095005
2018-12-25,949910.4467095005,949910.4467095005
2018-12-26,949910.4467095005,949910.4467095005
2018-12-27,949910.4467095005,949910.4467095005
2018-12-28,949910.4467095005,949910.4467095005
2019-01-04,949910.4467095005,949910.4467095005
2019-01-07,949910.4467095005,949910.4467095005
2019-01-08,949910.4467095005,949910.4467095005
2019-01-09,949910.4467095005,949910.4467095005
2019-01-10,949910.4467095005,949910.4467095005
2019-01-11,949910.4467095005,949910.4467095005
2019-01-15,949910.4467095005,949910.4467095005
2019-01-16,949910.4467095005,949910.4467095005
2019-01-17,949910.4467095005,949910.4467095005
2019-01-18,949910.4467095005,949910.4467095005
2019-01-21,949910.4467095005,949910.4467095005
2019-01-22,949910.4467095005,949910.4467095005
2019-01-23,857267.0208345006,950867.0208345006
2019-01-24,857267.0208345006,949167.0208345006
2019-01-25,765124.3702345006,948124.3702345006
2019-01-28,765124.3702345006,944724.3702345006
2019-01-29,692211.4901945007,947011.4901945007
2019-01-30,692211.4901945007,947311.4901945007
2019-01-31,784168.7858495007,942768.7858495007
2019-02-01,850865.2825895007,942165.2825895007
2019-02-04,942622.8881345007,942622.8881345007
2019-02-05,942622.8881345007,942622.8881345007
2019-02-06,942622.8881345007,942622.8881345007
2019-02-07,942622.8881345007,942622.8881345007
2019-02-08,942622.8881345007,942622.8881345007
2019-02-12,942622.8881345007,942622.8881345007
2019-02-13,942622.8881345007,942622.8881345007
2019-02-14,862198.3789695008,942698.3789695008
2019-02-15,862198.3789695008,941398.3789695008
2019-02-18,862198.3789695008,942098.3789695008
2019-02-19,778468.7529895008,942068.7529895008
2019-02-20,722281.7671345008,943281.7671345008
2019-02-21,722281.7671345008,946581.7671345008
2019-02-22,722281.7671345008,945981.7671345008
2019-02-25,807150.0638845008,946250.0638845008
2019-02-26,713705.3975695007,945605.3975695007
2019-02-27,796377.1031095007,948777.1031095007
2019-02-28,796377.1031095007,948777.1031095007
2019-03-01,852490.0240195007,952090.0240195007
2019-03-04,852490.0240195007,952990.0240195007
2019-03-05,852490.0240195007,952690.0240195007
2019-03-06,852490.0240195007,954490.0240195007
2019-03-07,852490.0240195007,954190.0240195007
2019-03-08,770863.6541945008,948363.6541945008
2019-03-11,770863.6541945008,948763.6541945008
2019-03-12,770863.6541945008,960963.6541945008
2019-03-13,719684.4210895008,970484.4210895008
2019-03-14,663497.4352345008,967797.4352345008
2019-03-15,663497.4352345008,964897.4352345008
2019-03-18,746368.8308845008,970068.8308845008
2019-03-19,746368.8308845008,965168.8308845008
2019-03-20,746368.8308845008,972268.8308845008
2019-03-22,793895.0770645008,969895.0770645008
2019-03-25,793895.0770645008,969895.0770645008
2019-03-26,713570.7229545008,972170.7229545008
2019-03-27,713570.7229545008,978770.7229545008
2019-03-28,623431.1734545009,977031.1734545009
2019-03-29,623431.1734545009,974531.1734545009
2019-04-01,623431.1734545009,980331.1734545009
2019-04-02,679044.8690895009,959644.8690895009
2019-04-03,876837.9230445009,958437.9230445009
2019-04-04,876837.9230445009,956837.9230445009
2019-04-05,955715.5164945009,955715.5164945009
2019-04-08,955715.5164945009,955715.5164945009
2019-04-09,955715.5164945009,955715.5164945009
2019-04-10,955715.5164945009,955715.5164945009
2019-04-11,955715.5164945009,955715.5164945009
2019-04-12,955715.5164945009,955715.5164945009
2019-04-15,955715.5164945009,955715.5164945009
2019-04-16,955715.5164945009,955715.5164945009
2019-04-17,955715.5164945009,955715.5164945009
2019-04-18,886408.218434501,958408.218434501
2019-04-19,886408.218434501,956908.218434501
2019-04-22,886408.218434501,958708.218434501
2019-04-23,886408.218434501,959308.218434501
2019-04-24,886408.218434501,956708.218434501
2019-04-25,886408.218434501,956408.218434501
2019-04-26,879485.479749501,954585.479749501
2019-05-07,879485.479749501,954885.479749501
2019-05-08,879485.479749501,954185.479749501
2019-05-09,879485.479749501,952485.479749501
2019-05-10,879485.479749501,953085.479749501
2019-05-13,879485.479749501,950385.479749501
2019-05-14,947779.497369501,947779.497369501
2019-05-15,947779.497369501,947779.497369501
2019-05-16,947779.497369501,947779.497369501
2019-05-17,947779.497369501,947779.497369501
2019-05-20,947779.497369501,947779.497369501
2019-05-21,947779.497369501,947779.497369501
2019-05-22,947779.497369501,947779.497369501
2019-05-23,947779.497369501,947779.497369501
2019-05-24,947779.497369501,947779.497369501
2019-05-27,947779.497369501,947779.497369501
2019-05-28,947779.497369501,947779.497369501
2019-05-29,947779.497369501,947779.497369501
2019-05-30,947779.497369501,947779.497369501
2019-05-31,947779.497369501,947779.497369501
2019-06-03,947779.497369501,947779.497369501
2019-06-04,947779.497369501,947779.497369501
2019-06-05,947779.497369501,947779.497369501
2019-06-06,947779.497369501,947779.497369501
2019-06-07,947779.497369501,947779.497369501
2019-06-10,947779.497369501,947779.497369501
2019-06-11,947779.497369501,947779.497369501
2019-06-12,857039.0175395011,947439.0175395011
2019-06-13,857039.0175395011,945139.0175395011
2019-06-14,857039.0175395011,947039.0175395011
2019-06-17,857039.0175395011,953439.0175395011
2019-06-18,857039.0175395011,952739.0175395011
2019-06-19,857039.0175395011,954239.0175395011
2019-06-20,857039.0175395011,951439.0175395011
2019-06-21,857039.0175395011,949039.0175395011
2019-06-24,857039.0175395011,946239.0175395011
2019-06-25,947099.257149501,947099.257149501
2019-06-26,947099.257149501,947099.257149501
2019-06-27,947099.257149501,947099.257149501
2019-06-28,891312.8915145011,947112.8915145011
2019-07-01,891312.8915145011,947112.8915145011
2019-07-02,891312.8915145011,947012.8915145011
2019-07-03,891312.8915145011,947012.8915145011
2019-07-04,891312.8915145011,947112.8915145011
2019-07-05,891312.8915145011,947212.8915145011
